id	date	text
1248	2011-06-20	Inflation Inflation will hit 5% as growth slows, predicts Mervyn King Bank expecting domestic gas bills to rise by 15% and electricity bills 10% this year in latest blow to household finances The governor of the Bank of England in his quarterly inflation report briefing said growth would be weaker and inflation higher."
1249	2011-06-20	Inflation Inflation will hit 5% as growth slows, predicts Mervyn King Bank expecting domestic gas bills to rise by 15% and electricity bills 10% this year in latest blow to household finances The governor of the Bank of England in his quarterly inflation report briefing said growth would be weaker and inflation higher."
1250	2011-06-20	Inflation Inflation will hit 5% as growth slows, predicts Mervyn King Bank expecting domestic gas bills to rise by 15% and electricity bills 10% this year in latest blow to household finances The governor of the Bank of England in his quarterly inflation report briefing said growth would be weaker and inflation higher."
1251	2011-06-20	Photograph: PA Thursday 12 May 2011 00.16 BST First published on Thursday 12 May 2011 00.16 BST Mervyn King, the governor of the Bank of England , warned yesterday that the economy has hit a ""soft patch"" and consumers must brace themselves for a continued squeeze on living standards, with inflation likely to hit 5% this year."
1252	2011-06-20	At his quarterly inflation report briefing, the governor said growth would be weaker, and inflation higher, than the Bank set out in its last set of forecasts three months ago."
1253	2011-06-20	At his quarterly inflation report briefing, the governor said growth would be weaker, and inflation higher, than the Bank set out in its last set of forecasts three months ago."
1254	2011-06-20	King admitted that inflation is ""uncomfortably high"", and warned there is ""a good chance"" that it will reach 5% before dropping back in 2012 and 2013."
1255	2011-06-20	Sterling rose after the inflation report was published, as City analysts brought forward their predictions of an interest rate hike on the basis of the MPC''s higher inflation forecasts."
1256	2011-06-20	Sterling rose after the inflation report was published, as City analysts brought forward their predictions of an interest rate hike on the basis of the MPC''s higher inflation forecasts."
1257	2011-06-20	But analysts said the combination of above-target inflation and anaemic growth would make the next two years painful for consumers, who have already faced declining real wages for the past 12 months."
1258	2011-06-20	King also warned that the continuing weakness of Britain''s banking sector is holding the MPC back from raising interest rates to tackle inflation , which hit 4% in March."
1259	2011-06-20	The MPC has been deeply divided for several months about whether to increase interest rates in the face of stubbornly high inflation ."
1260	2011-06-20	The combined effects of the public sector deficit cuts and continued inflation in essential commodities are likely to restrain growth in consumer spending generally."""
1261	2011-06-20	Alec Pillmoor, head of personal insolvency at Baker Tilly, said: ""The continued reduction in the number of people subject to formal insolvency processes shows that many individuals have made hard decisions in managing their household expenditure during a period when inflation has outstripped the increase in earnings."""
1262	2011-06-20	Like-for-like revenues in the UK rose 2.9% in the year to 2 April 2011, despite the sharp slowdown in fourth-quarter general merchandise sales . ""General merchandise gross margin was down as a result of increased markdowns, commodity price inflation and adverse currency pressures which more than offset the benefits of better sourcing,"" the retailer said on Tuesday."
1263	2011-06-20	In many of the fast-growing emerging nations, inflation pressures and rising interest rates are adding to investor nervousness."
1264	2011-06-20	Another rate increase is widely expected to come within weeks as Beijing continues its battle to contain inflation ."
1265	2011-06-20	In many of the fast-growing emerging nations, inflation pressures and rising interest rates are adding to investor nervousness."
1266	2011-06-20	Another rate increase is widely expected to come within weeks as Beijing continues its battle to contain inflation ."
1267	2011-06-20	By the early 1970s, amid rising inflation , supermarkets wanted to cut labor costs by automating the ways their wares were stocked, inventoried and rung up."
1268	2011-06-20	He suggested that the inflation adjustment could be reduced, but the base pension could not."
