id	date	tss	tsi	adjectives	adverbs	all_caps_words	c_nouns	redups	chars	function_words	emojis	handles	hashtags	urls	hashtag_dict	handle_dict	url_dict	emoji_dict	lex_words	lines	multi_words	numerals	punct	p_nouns	q_marks	avg_sent_length	other_pos	single_words	tokens	words	tt_ratio	types	verbs	x_marks	topics	entities	tss_cat2	tss_cat3	tss_cat9	tsi_cat	profile
1046	20-3-11	66	50	10	0	7	40	0	718	34	0	0	0	0	{}	{}	{}	{}	73	1	5	16	23	25	0	36.5	8	59	146	146	0.637	93	6	0	"{""today''s agenda"": 1, 'economic data': 1, 'treasury secretary': 1, 'international financial system': 1, 'inflation data': 1, 'industrial trends': 1, 'debt markets': 1, 'week bills': 1, 'month bonds': 1, 'four-year bonds': 1, 'italian union leaders': 1, 'good morning': 1, 'rolling coverage': 1, 'eurozone debt crisis': 1}"	{'Tim Geithner': 2, 'House Financial': 1, 'Mario Monti': 1}	POS	POS	Fairly positive	Factual	[100.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]
1047	20-3-11	50	0	1	1	0	3	0	94	8	0	0	0	0	{}	{}	{}	{}	8	1	1	0	3	2	0	19.0	0	7	19	19	0.789	15	1	0	{'inflation data': 1}	{}	POS	NEU	Neutral	Factual	[]
1048	20-3-11	50	0	0	0	0	2	0	32	0	0	0	0	0	{}	{}	{}	{}	4	1	0	0	2	2	0	6.0	0	2	6	6	0.667	4	0	0	{'inflation data': 1}	{'Euro-area March': 1}	NEG	NEU	Neutral	Factual	[]
1049	20-3-11	59	100	2	1	0	12	0	285	22	0	0	0	0	{}	{}	{}	{}	21	1	2	5	6	5	0	27.0	4	15	54	54	0.833	45	2	0	"{""yesterday''s stories"": 1, 'strategic reserves': 1, 'threat of inflation': 1, ""oil after yesterday''s"": 1, 'dow on wall': 1, 'early trading today': 1}"	{'Wall Street': 1}	POS	POS	Fairly positive	Extremely intense	[]
1050	20-3-11	40	100	3	1	0	12	0	262	24	0	0	0	0	{}	{}	{}	{}	19	1	1	0	5	1	0	48.0	0	16	48	48	0.771	37	2	0	{'relentless deterioration': 1, 'inflation rate': 1, 'balance of trade': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
1051	20-3-11	50	100	4	0	1	10	0	312	23	0	0	0	0	{}	{}	{}	{}	23	1	2	5	8	2	0	29.5	4	20	59	59	0.797	47	8	0	{'fiscal consolidation': 1, 'new eurozone': 1}	{}	NEG	NEG	Slightly positive	Extremely intense	[]
1052	20-3-11	42	100	7	0	0	13	0	323	18	0	0	0	0	{}	{}	{}	{}	28	1	5	0	6	2	0	52.0	0	16	52	52	0.788	41	6	0	{'euro crisis': 1, 'dangerous phase': 1, 'last summer': 1, 'depressing demand': 1, 'monetary policy': 1, 'high commodity prices': 1, 'cash-strapped british families': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[50.0, 0.0, 0.0, 50.0, 50.0, 0.0, 50.0, 100.0, 50.0, 60.0]
1053	20-3-11	0	100	6	1	0	7	0	197	14	0	0	0	0	{}	{}	{}	{}	18	1	3	0	5	0	0	37.0	0	12	37	37	0.811	30	4	0	{'short term': 1, 'high inflation': 1, 'central banks': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1054	20-3-11	50	50	1	0	0	4	0	64	5	0	0	0	0	{}	{}	{}	{}	5	1	1	1	3	0	0	7.0	1	3	14	14	0.786	11	0	0	{'bad news': 1, 'consumer confidence': 1}	{}	POS	POS	Slightly positive	Factual	[]
1055	20-3-11	0	100	3	1	1	13	0	240	25	0	0	0	0	{}	{}	{}	{}	21	1	2	2	6	2	0	54.0	2	17	54	54	0.741	40	2	0	{'high inflation': 1, 'base case': 1, 'oil prices surge': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1056	20-3-11	0	100	3	1	1	13	0	239	25	0	0	0	0	{}	{}	{}	{}	21	1	2	2	6	2	0	54.0	2	17	54	54	0.741	40	2	0	{'high inflation': 1, 'base case': 1, 'oil prices surge': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1057	20-3-11	50	0	0	0	0	6	0	128	15	0	0	0	0	{}	{}	{}	{}	8	1	2	3	3	0	0	14.5	3	8	29	29	0.828	24	2	0	{'inflation ends': 1, 'other forecasters': 1}	{}	NEG	NEU	Neutral	Factual	[]
1058	20-3-11	50	100	1	0	0	8	0	126	9	0	0	0	0	{}	{}	{}	{}	12	1	2	0	8	0	0	29.0	0	7	29	29	0.621	18	3	0	{'value of savings': 2, 'interest rates': 1, 'inflation out-paces interest': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
1059	20-3-11	50	0	1	0	0	8	0	116	8	0	0	0	0	{}	{}	{}	{}	10	1	2	4	5	0	0	13.5	3	8	27	27	0.778	21	2	0	{'interest rates': 1, 'real return': 1, 'return on savings': 1}	{}	POS	NEU	Neutral	Factual	[]
1060	20-3-11	60	100	5	0	1	11	0	229	16	0	0	0	0	{}	{}	{}	{}	23	1	4	2	3	4	0	44.0	2	11	44	44	0.773	34	3	0	"{'high inflation': 1, 'economic growth': 1, ""england''s target"": 1, 'tolerance threshold': 1, 'bank of england': 1, 'low interest rates': 1}"	{}	POS	POS	Fairly positive	Extremely intense	[]
1061	20-3-11	60	100	5	0	1	11	0	229	16	0	0	0	0	{}	{}	{}	{}	23	1	4	2	3	4	0	44.0	2	11	44	44	0.773	34	3	0	"{'high inflation': 1, 'economic growth': 1, ""england''s target"": 1, 'tolerance threshold': 1, 'bank of england': 1, 'low interest rates': 1}"	{}	POS	POS	Fairly positive	Extremely intense	[]
1062	20-3-11	75	100	5	1	0	10	0	285	26	0	0	0	0	{}	{}	{}	{}	22	1	4	0	5	2	0	53.0	0	12	53	53	0.83	44	4	0	{'economic growth': 1, 'policy easing': 1, 'quantitative easing': 1, 'interest rates': 1, 'bank of england': 1, 'elevated oil prices': 1}	{}	POS	POS	Very positive	Extremely intense	[]
1063	20-3-11	100	50	3	0	0	5	0	108	8	0	0	0	0	{}	{}	{}	{}	10	1	2	2	4	1	0	12.0	2	6	24	24	0.792	19	1	0	{'quantitative easing': 1}	{}	POS	POS	Extremely positive	Factual	[]
1064	20-3-11	66	100	3	0	0	6	0	116	7	0	0	0	0	{}	{}	{}	{}	11	1	2	0	3	0	0	21.0	0	7	21	21	0.81	17	2	0	{'economic growth': 1, 'last year': 1, 'causality between growth': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
1065	20-3-11	66	100	3	0	0	6	0	115	7	0	0	0	0	{}	{}	{}	{}	11	1	2	0	3	0	0	21.0	0	7	21	21	0.81	17	2	0	{'economic growth': 1, 'last year': 1, 'causality between growth': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
1066	20-3-11	100	100	1	0	0	2	0	36	1	0	0	0	0	{}	{}	{}	{}	4	1	1	0	2	0	0	7.0	0	0	7	7	0.714	5	1	0	{'high inflation': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
1067	20-3-11	50	100	2	0	0	3	0	90	6	0	0	0	0	{}	{}	{}	{}	8	1	4	0	2	0	0	16.0	0	5	16	16	0.812	13	3	0	{'conventional wisdom': 1, 'weak growth': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
1068	20-3-11	100	100	2	0	0	4	0	99	7	0	0	0	0	{}	{}	{}	{}	9	1	1	1	2	0	0	19.0	1	7	19	19	0.895	17	3	0	{'great hope': 1, 'upward trajectory': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
1069	20-3-11	80	100	1	2	0	7	0	144	8	0	0	0	0	{}	{}	{}	{}	14	1	3	0	4	0	0	26.0	0	9	26	26	0.846	22	4	0	{'spare cash': 1, 'consumer spending': 1, 'squeeze on household': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
1070	20-3-11	75	50	2	1	0	10	0	195	21	0	0	0	0	{}	{}	{}	{}	14	1	2	2	5	0	0	21.0	2	14	42	42	0.81	34	1	0	{'oil rises': 1, 'energy prices': 1, 'slowdown in inflation': 1, 'recovery in growth': 1}	{}	POS	POS	Very positive	Factual	[50.0, 0.0, 50.0, 100.0, 100.0, 50.0, 100.0, 50.0, 50.0, 50.0]
1071	20-3-11	50	100	2	0	0	6	0	119	10	0	0	0	0	{}	{}	{}	{}	11	1	1	0	3	0	0	24.0	1	8	24	24	0.833	20	2	0	{'interest burden': 1, 'national debt': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
1072	20-3-11	40	100	3	1	0	9	0	161	11	0	0	0	0	{}	{}	{}	{}	15	1	3	0	3	0	0	29.0	0	9	29	29	0.862	25	2	0	{'good news': 1, 'inflation front': 1, 'bad news': 1, 'consumer spending': 1, 'news for hopes': 1, 'revival in consumer': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
1073	20-3-11	57	100	7	0	1	13	0	234	11	0	0	0	0	{}	{}	{}	{}	26	1	3	0	4	1	0	41.0	0	17	41	41	0.732	30	5	0	{'high inflation': 1, 'prolonged period': 1, 'earnings growth': 1, 'household consumption': 1, 'negative contribution': 1, 'last year': 1, 'weak wage growth': 1, 'negative real earnings': 1}	{}	POS	POS	Fairly positive	Extremely intense	[100.0, 100.0, 50.0, 50.0, 0.0, 50.0, 100.0, 100.0, 0.0, 38.0]
1074	20-3-11	50	100	0	1	0	6	0	116	7	0	0	0	0	{}	{}	{}	{}	11	1	0	0	2	0	0	20.0	0	11	20	20	0.85	17	4	0	{'household consumption': 1, 'inflation pressures': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
1075	20-3-11	100	100	1	0	1	8	0	150	12	0	0	0	0	{}	{}	{}	{}	13	1	2	3	2	1	0	30.0	2	12	30	30	0.9	27	4	0	{'interest rate': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
1076	20-3-11	50	0	0	0	0	5	0	125	10	0	0	0	0	{}	{}	{}	{}	12	1	1	0	2	4	0	24.0	0	8	24	24	0.875	21	3	0	{'foam sweets': 1, 'office for national': 1, 'basket of prices': 1}	{}	NEG	NEU	Neutral	Factual	[]
1077	20-3-11	0	100	1	1	0	5	0	116	13	0	0	0	0	{}	{}	{}	{}	9	1	2	0	3	0	0	25.0	0	8	25	25	0.88	22	2	0	{'rubbery shrimps': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1078	20-3-11	50	100	1	1	0	10	0	219	13	0	0	0	0	{}	{}	{}	{}	21	1	3	0	3	4	0	18.5	0	13	37	37	0.892	33	5	0	{'other policymakers': 1, 'money printing': 1, 'high inflation': 1}	{'Mervyn King': 1}	POS	POS	Slightly positive	Extremely intense	[]
1079	20-3-11	20	100	2	1	0	11	0	222	13	0	0	0	0	{}	{}	{}	{}	22	1	2	0	6	4	0	41.0	0	12	41	41	0.756	31	4	0	{'tabloid bild': 1, 'german fears': 1, 'energy sector': 1, 'threat of inflation': 1, 'recent price rises': 1}	{'Kate Connolly': 1}	NEG	NEG	Very negative	Extremely intense	[]
1080	20-3-11	75	100	4	0	1	9	0	197	15	0	0	0	0	{}	{}	{}	{}	17	1	6	0	6	2	0	38.0	1	8	38	38	0.763	29	1	0	{'zone figures': 1, 'budget deficits': 1, 'current account balance': 1}	{}	POS	POS	Very positive	Extremely intense	[100.0, 50.0, 50.0, 50.0, 50.0, 100.0, 50.0, 0.0, 100.0, 50.0]
1081	20-3-11	50	100	2	0	0	5	0	141	6	0	0	0	0	{}	{}	{}	{}	13	1	1	0	8	1	0	27.0	0	10	27	27	0.667	18	5	0	{'german fears': 1, 'inflation outlook': 1, 'preventative action': 1, 'fears over inflation': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
1082	20-3-11	50	100	2	0	0	5	0	140	6	0	0	0	0	{}	{}	{}	{}	13	1	1	0	8	1	0	27.0	0	10	27	27	0.667	18	5	0	{'german fears': 1, 'inflation outlook': 1, 'preventative action': 1, 'fears over inflation': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
1083	20-3-11	0	100	6	0	0	8	0	183	10	0	0	0	0	{}	{}	{}	{}	17	1	0	1	5	1	0	33.0	0	18	33	33	0.727	24	3	0	{'giddy levels': 1, 'late 1970s': 1, 'last disastrous': 1, 'agricultural land': 1, 'average grain prices': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1084	20-3-11	100	100	3	0	0	9	0	215	15	0	0	0	0	{}	{}	{}	{}	21	1	1	0	4	4	0	40.0	0	17	40	40	0.775	31	5	0	{'accurate picture': 1, 'current prices': 1, 'last boom': 1, 'value of land': 1}	{'Federal Reserve Bank': 1}	POS	POS	Extremely positive	Extremely intense	[]
1085	20-3-11	0	100	1	1	1	6	0	167	9	0	0	0	0	{}	{}	{}	{}	16	1	2	0	4	3	0	29.0	0	11	29	29	0.828	24	5	0	{'consumer prices': 1, 'difficult time': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1086	20-3-11	50	0	2	1	0	9	0	176	10	0	0	0	0	{}	{}	{}	{}	17	1	2	2	5	4	0	34.0	1	10	34	34	0.765	26	2	0	{'main gauge': 1, 'same month': 1, 'consumer price index': 1, 'gauge of inflation': 1}	{'National Bureau': 1}	NEG	NEU	Neutral	Factual	[]
1087	20-3-11	50	0	2	0	0	9	0	175	11	0	0	0	0	{}	{}	{}	{}	14	1	1	3	5	2	0	33.0	2	11	33	33	0.788	26	2	0	{'wholesale level': 1, 'producer price index': 1, 'measure of inflation': 1}	{}	NEG	NEU	Neutral	Factual	[]
1088	20-3-11	50	100	1	0	0	11	0	175	12	0	0	0	0	{}	{}	{}	{}	18	1	0	1	3	0	0	34.0	1	18	34	34	0.794	27	6	0	{'housing prices': 1, 'anxiety at home': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
1089	20-3-11	66	100	0	0	0	7	0	108	6	0	0	0	0	{}	{}	{}	{}	11	1	1	0	3	0	0	20.0	0	8	20	20	0.8	16	4	0	{'state banks': 1, 'interest rates': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
1090	20-3-11	0	100	1	1	0	5	0	113	6	0	0	0	0	{}	{}	{}	{}	11	1	1	0	3	0	0	20.0	0	8	20	20	0.8	16	4	0	{'commodity prices': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1091	20-3-11	0	100	1	1	0	5	0	113	6	0	0	0	0	{}	{}	{}	{}	11	1	1	0	3	0	0	20.0	0	8	20	20	0.8	16	4	0	{'commodity prices': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1092	20-3-11	50	0	3	0	0	4	0	182	9	0	0	0	0	{}	{}	{}	{}	18	1	0	0	9	8	0	36.0	0	10	36	36	0.722	26	3	0	{'elevated level': 1, 'kong-based economist': 1}	{'Pressphoto Agency': 1, 'Wang Qing': 1, 'Morgan Stanley': 1}	POS	NEU	Neutral	Factual	[]
1093	20-3-11	0	50	0	0	0	3	1	68	6	0	0	0	0	{}	{}	{}	{}	6	1	1	0	4	1	0	16.0	0	3	16	16	0.75	12	2	0	{'peak midyear': 1}	{}	NEG	NEG	Extremely negative	Factual	[]
1094	20-3-11	100	50	2	0	0	8	0	194	16	0	0	0	0	{}	{}	{}	{}	16	1	3	2	6	2	0	40.0	1	10	40	40	0.725	29	5	0	"{""government''s effort"": 1, 'latter part': 1, 'annual inflation rate': 1}"	{}	POS	POS	Extremely positive	Factual	[]
1095	20-3-11	100	50	2	0	0	8	0	194	16	0	0	0	0	{}	{}	{}	{}	16	1	3	2	6	2	0	40.0	1	10	40	40	0.725	29	5	0	"{""government''s effort"": 1, 'latter part': 1, 'annual inflation rate': 1}"	{}	POS	POS	Extremely positive	Factual	[]
1096	20-3-11	0	100	2	1	3	8	1	241	9	0	0	0	1	{}	{}	{'http://www.nytimes.com-2011-03-12-business-global-12yuan.html': 1}	{}	15	1	2	4	4	3	0	32.0	0	14	32	32	0.844	27	5	0	{'consumer prices': 1, 'difficult time': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1097	20-3-11	50	0	2	1	0	9	0	176	10	0	0	0	0	{}	{}	{}	{}	17	1	2	2	5	4	0	34.0	1	10	34	34	0.765	26	2	0	{'main gauge': 1, 'same month': 1, 'consumer price index': 1, 'gauge of inflation': 1}	{'National Bureau': 1}	NEG	NEU	Neutral	Factual	[]
1098	20-3-11	50	0	2	0	0	9	0	175	11	0	0	0	0	{}	{}	{}	{}	14	1	1	3	5	2	0	33.0	2	11	33	33	0.788	26	2	0	{'wholesale level': 1, 'producer price index': 1, 'measure of inflation': 1}	{}	NEG	NEU	Neutral	Factual	[]
1099	20-3-11	50	100	1	0	0	11	0	175	12	0	0	0	0	{}	{}	{}	{}	18	1	0	1	3	0	0	34.0	1	18	34	34	0.794	27	6	0	{'housing prices': 1, 'anxiety at home': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
1100	20-3-11	66	100	0	0	0	7	0	108	6	0	0	0	0	{}	{}	{}	{}	11	1	1	0	3	0	0	20.0	0	8	20	20	0.8	16	4	0	{'state banks': 1, 'interest rates': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
1101	20-3-11	0	100	1	1	0	5	0	113	6	0	0	0	0	{}	{}	{}	{}	11	1	1	0	3	0	0	20.0	0	8	20	20	0.8	16	4	0	{'commodity prices': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1102	20-3-11	0	100	1	1	0	5	0	113	6	0	0	0	0	{}	{}	{}	{}	11	1	1	0	3	0	0	20.0	0	8	20	20	0.8	16	4	0	{'commodity prices': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1103	20-3-11	50	0	3	0	0	4	0	182	9	0	0	0	0	{}	{}	{}	{}	18	1	0	0	9	8	0	36.0	0	10	36	36	0.722	26	3	0	{'elevated level': 1, 'kong-based economist': 1}	{'Pressphoto Agency': 1, 'Wang Qing': 1, 'Morgan Stanley': 1}	NEG	NEU	Neutral	Factual	[]
1104	20-3-11	0	50	0	0	0	3	1	68	6	0	0	0	0	{}	{}	{}	{}	6	1	1	0	4	1	0	16.0	0	3	16	16	0.75	12	2	0	{'peak midyear': 1}	{}	NEG	NEG	Extremely negative	Factual	[]
1105	20-3-11	100	50	2	0	0	8	0	194	16	0	0	0	0	{}	{}	{}	{}	16	1	3	2	6	2	0	40.0	1	10	40	40	0.725	29	5	0	"{""government''s effort"": 1, 'latter part': 1, 'annual inflation rate': 1}"	{}	POS	POS	Extremely positive	Factual	[]
1106	20-3-11	100	50	2	0	0	8	0	194	16	0	0	0	0	{}	{}	{}	{}	16	1	3	2	6	2	0	40.0	1	10	40	40	0.725	29	5	0	"{""government''s effort"": 1, 'latter part': 1, 'annual inflation rate': 1}"	{}	POS	POS	Extremely positive	Factual	[]
1107	20-3-11	50	50	5	0	0	11	0	216	16	0	0	0	0	{}	{}	{}	{}	21	1	0	0	3	1	0	40.0	0	20	40	40	0.825	33	4	0	"{'financial experts': 1, 'bad idea': 1, ""money because you''re"": 1, 'potential investment gains': 1}"	{}	POS	POS	Slightly positive	Factual	[]
1108	20-3-11	0	100	6	0	0	8	0	183	10	0	0	0	0	{}	{}	{}	{}	17	1	0	1	5	1	0	33.0	0	18	33	33	0.727	24	3	0	{'giddy levels': 1, 'late 1970s': 1, 'last disastrous': 1, 'agricultural land': 1, 'average grain prices': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1109	20-3-11	100	100	3	0	0	9	0	215	15	0	0	0	0	{}	{}	{}	{}	21	1	1	0	4	4	0	40.0	0	17	40	40	0.775	31	5	0	{'accurate picture': 1, 'current prices': 1, 'last boom': 1, 'value of land': 1}	{'Federal Reserve Bank': 1}	POS	POS	Extremely positive	Extremely intense	[]
1110	20-3-11	100	50	2	0	0	8	0	181	20	0	0	0	0	{}	{}	{}	{}	15	1	3	1	6	2	0	42.0	2	10	42	42	0.833	35	2	0	{'small comfort': 1, 'parks worker': 1, 'pay increase': 1}	{}	POS	POS	Extremely positive	Factual	[]
1111	20-3-11	25	100	0	1	0	9	0	119	6	0	0	0	0	{}	{}	{}	{}	12	1	2	0	4	0	0	22.0	0	9	22	22	0.818	18	2	0	{'budget deficits': 1, 'trade barriers': 1, 'money supply expansion': 1}	{}	NEG	NEG	Very negative	Extremely intense	[]
1112	20-3-11	0	100	3	0	0	3	0	148	10	0	0	0	0	{}	{}	{}	{}	9	1	2	3	3	1	0	25.0	3	6	25	25	0.84	21	2	0	{'gold standard': 1, 'considerable inflation': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1113	20-3-11	50	0	3	0	0	10	0	181	8	0	0	0	0	{}	{}	{}	{}	16	1	1	2	5	1	0	31.0	2	13	31	31	0.774	24	2	0	"{'government consols': 1, 'inflation rate': 1, 'long-term british government': 1, ""equivalent of today''s"": 1}"	{}	POS	NEU	Neutral	Factual	[]
1114	20-3-11	0	100	2	1	0	4	0	168	7	0	0	0	0	{}	{}	{}	{}	15	1	0	1	4	6	0	27.0	1	9	27	27	0.815	22	2	0	{'excessive credit': 1, 'credit for inflation': 1}	{'Bullion Report': 1, 'David Ricardo': 1, 'Henry Thornton': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
1115	20-3-11	20	100	4	0	0	10	0	209	9	0	0	0	0	{}	{}	{}	{}	18	1	2	0	4	0	0	31.0	0	15	31	31	0.839	26	4	0	{'overall picture': 1, 'cheap money': 1, 'capital investment': 1, 'while inflation': 1, 'economic activity': 1, 'excessive government deficits': 1}	{}	NEG	NEG	Very negative	Extremely intense	[50.0, 50.0, 50.0, 100.0, 50.0, 0.0, 50.0, 0.0, 0.0, 33.0]
1116	20-4-11	50	100	2	1	1	7	0	180	17	0	0	0	0	{}	{}	{}	{}	14	1	1	2	5	2	0	38.0	1	15	38	38	0.816	31	3	0	{'fresh eurozone crisis': 1}	{}	POS	POS	Slightly positive	Extremely intense	[50.0, 0.0, 50.0, 100.0, 0.0, 100.0, 50.0, 50.0, 50.0, 50.0]
1117	20-4-11	50	100	1	1	0	7	0	138	14	0	0	0	0	{}	{}	{}	{}	13	1	3	1	3	1	0	31.0	1	6	31	31	0.742	23	3	0	{'decline in inflation': 1, 'average wage packet': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
1118	20-4-11	40	100	5	0	3	23	0	308	13	0	0	0	0	{}	{}	{}	{}	37	1	5	1	2	3	0	53.0	1	20	53	53	0.811	43	6	0	{'consumer spending': 2, 'total sales': 1, 'house prices': 1, 'british retail': 1, 'rise in inflation': 1, 'retail sales monitor': 1, 'sales since survey': 1, 'figures show house': 1, 'fall in consumer': 1, 'spending on inflation': 1, 'low wage growth': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
1119	20-4-11	40	100	5	0	3	23	0	308	13	0	0	0	0	{}	{}	{}	{}	37	1	5	1	2	3	0	53.0	1	20	53	53	0.811	43	6	0	{'consumer spending': 2, 'total sales': 1, 'house prices': 1, 'british retail': 1, 'rise in inflation': 1, 'retail sales monitor': 1, 'sales since survey': 1, 'figures show house': 1, 'fall in consumer': 1, 'spending on inflation': 1, 'low wage growth': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
1120	20-4-11	14	100	6	0	0	18	0	271	18	0	0	0	0	{}	{}	{}	{}	26	1	5	1	5	1	0	50.0	0	18	50	50	0.72	36	2	0	{'trading conditions': 1, 'first drop': 1, 'early 1980s': 1, 'consumer spending wilts': 1, 'personal spending power': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[0.0, 0.0, 50.0, 100.0, 0.0, 50.0, 0.0, 0.0, 50.0, 25.0]
1121	20-4-11	25	100	4	0	0	13	0	236	18	0	0	0	0	{}	{}	{}	{}	23	1	4	1	3	1	0	45.0	1	13	45	45	0.822	37	5	0	"{'financial markets': 1, ""england''s dilemma"": 1, 'interest rates': 1, 'annual inflation rate': 1, 'consumer prices index': 1}"	{}	NEG	NEG	Very negative	Extremely intense	[]
1122	20-4-11	33	100	3	1	1	9	0	159	7	0	0	0	0	{}	{}	{}	{}	16	1	1	0	5	0	0	28.0	0	13	28	28	0.786	22	3	0	{'weak pound': 1, 'temporary and external': 1, 'external price shocks': 1, 'world commodity prices': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
1123	20-4-11	66	100	5	1	0	6	0	127	5	0	0	0	0	{}	{}	{}	{}	13	1	2	1	2	0	0	21.0	1	7	21	21	0.905	19	1	0	{'high inflation': 1, 'disposable incomes': 1, 'low wage growth': 1, 'first year-on-year fall': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
1124	20-4-11	33	100	3	0	0	13	0	280	16	0	0	0	0	{}	{}	{}	{}	24	1	2	4	8	3	0	52.0	2	19	52	52	0.75	39	7	0	{'real household': 1, 'disposable income': 1, 'total income': 1, 'unemployed populations': 1, 'office for national': 1, 'populations after taxes': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
1125	20-4-11	0	100	1	0	0	9	0	143	11	0	0	0	0	{}	{}	{}	{}	14	1	0	4	4	2	0	33.0	4	12	33	33	0.697	23	2	0	{'budget on food': 1, 'food price inflation': 1}	{'Kyrgyz Republic': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
1126	20-4-11	0	100	1	0	0	11	0	190	14	0	0	0	0	{}	{}	{}	{}	18	1	0	2	8	4	0	42.0	2	14	42	42	0.714	30	2	0	{'new shoppers': 1, 'outlets in response': 1, 'food price inflation': 1}	{'Edward Garner': 1, 'Kantar Worldpanel': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
1127	20-4-11	0	100	0	0	0	6	0	119	7	0	0	0	0	{}	{}	{}	{}	11	1	0	2	2	2	0	22.0	2	9	22	22	0.864	19	3	0	{'grocery inflation': 1, 'measure standing': 1}	{'Kantar Worldpanel': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
1128	20-4-11	42	100	4	0	1	13	0	262	12	0	0	0	0	{}	{}	{}	{}	30	1	5	0	2	6	0	44.0	0	16	44	44	0.841	37	7	0	{'profit warnings': 1, 'household spending': 1, 'several high-profile': 1, 'high street retailers': 1, 'recent profit warnings': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
1129	20-4-11	14	100	2	0	0	13	0	249	12	0	0	0	0	{}	{}	{}	{}	23	1	1	0	5	2	0	40.0	1	19	40	40	0.775	31	5	0	{'financial crisis': 1, 'household spending': 1, 'commodity prices': 1, 'business spending': 1, 'squeeze on household': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
1130	20-4-11	60	100	3	0	0	9	0	207	14	0	0	0	0	{}	{}	{}	{}	19	1	1	0	6	4	0	39.0	0	13	39	39	0.744	29	3	0	"{""sector''s position"": 1, 'bad news': 1, 'recovery rest': 1, 'private sector': 1, 'sluggish growth': 1, 'bank of england': 1}"	{'George Osborne': 1}	POS	POS	Fairly positive	Extremely intense	[]
1131	20-4-11	50	0	0	0	0	3	0	64	6	0	0	0	0	{}	{}	{}	{}	4	1	0	0	2	0	0	12.0	0	4	12	12	0.833	10	1	0	{'hedge against inflation': 1}	{}	POS	NEU	Neutral	Factual	[]
1132	20-4-11	80	100	5	2	0	15	0	321	17	0	0	0	0	{}	{}	{}	{}	35	1	3	2	9	3	0	63.0	2	24	63	63	0.762	48	10	0	"{'global economy': 1, ""china''s economy"": 1, 'chinese premier': 1, 'chinese economic growth': 1, 'economic growth slows': 1, ""inflation leaps china''s"": 1, 'while consumer price': 1, 'inflation under control': 1}"	{'Wen Jiabao': 1}	POS	POS	Extremely positive	Extremely intense	[100.0, 50.0, 100.0, 50.0, 0.0, 50.0, 50.0, 50.0, 100.0, 75.0]
